date,open,high,low,close,volume,symbol,source,download_timestamp_market,asset,adractcnt,feetotntv,txcnt,download_timestamp_onchain,sma_20,ema_20,rsi_14,macd,macd_signal,bb_upper,bb_lower,bb_width
2025-02-06,96635.62,99182.15,95674.96,96564.62,9168.94674634,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,753978,5.29458452,426147,2025-06-29 17:05:04.117435,101935.163,100243.06875267024,42.43463724998386,-362.4659839976812,601.2759839282846,107490.22807812541,96380.09792187459,11110.130156250816
2025-02-07,96575.24,100235.79,95614.96,96537.08,12171.82534167,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,753607,5.34405862,501276,2025-06-29 17:05:04.117435,101540.267,99890.11744289212,42.38525079097191,-596.4844239591621,361.7239023507953,107440.5212003382,95640.01279966181,11800.508400676394
2025-02-08,96536.93,96919.05,95682.33,96476.25,2972.45715184,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,655694,4.52066207,467968,2025-06-29 17:05:04.117435,101303.523,99564.98721023573,42.26823618246715,-777.8871968753083,133.8016825055746,107603.99886653331,95003.0471334667,12600.951733066613
2025-02-09,96476.24,97342.28,94730.67,96475.82,3417.87009701,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,630935,3.51064062,382701,2025-06-29 17:05:04.117435,101020.0425,99270.7808092609,42.26734787022476,-911.181367144367,-75.19492742441372,107645.30726008012,94394.77773991987,13250.529520160257
2025-02-10,96481.47,98367.23,95257.2,97444.41,6375.72539123,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,784554,4.68166329,364185,2025-06-29 17:05:04.117435,100584.3,99096.84073218844,45.06784031022737,-927.9638496384141,-245.7487118672138,106941.13610678179,94227.46389321821,12713.67221356358
2025-02-11,97451.66,98500.0,94831.07,95774.08,7737.05105717,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,778968,5.15076372,331657,2025-06-29 17:05:04.117435,100189.6485,98780.38732912288,41.343360266193926,-1063.7831296592485,-409.3555954256208,106709.86827030957,93669.42872969042,13040.439540619147
2025-02-12,95770.95,98119.98,94066.92,97862.53,9078.50356189,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,713585,4.63539392,389778,2025-06-29 17:05:04.117435,99886.457,98692.97234539689,47.21690451708836,-991.4713618162059,-525.7787487037378,106245.39237050101,93527.52162949898,12717.870741002029
2025-02-13,97864.28,98100.0,95220.0,96625.29,6803.6078927,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,752473,5.6391493,375861,2025-06-29 17:05:04.117435,99475.208,98496.05021726385,44.38159469952639,-1022.2152318899898,-625.0660453409882,105554.57558444403,93395.84041555597,12158.735168888059
2025-02-14,96625.29,98890.11,96268.56,97509.03,7744.67640105,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,734111,4.73142402,341719,2025-06-29 17:05:04.117435,99113.98150000001,98402.04829181015,46.83724073893629,-964.1553553735575,-692.8839073475021,104742.47063332309,93485.49236667693,11256.978266646154
2025-02-15,97507.94,97997.85,97225.01,97596.94,1626.51929078,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,651702,3.79531385,310167,2025-06-29 17:05:04.117435,98865.6785,98325.37131163775,47.08750792001806,-900.6665591812052,-734.4404377142428,104298.39510079706,93432.96189920293,10865.433201594133
2025-02-16,97596.54,97738.22,96057.68,96119.88,2174.29326885,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,607272,4.41102585,306797,2025-06-29 17:05:04.117435,98568.5515,98115.3245200532,43.39140040745162,-958.4887666181894,-779.2501034950321,103918.8152771437,93218.2877228563,10700.5275542874
2025-02-17,96119.88,97050.64,95200.0,95781.8,3533.01273263,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,722465,6.1755852,327916,2025-06-29 17:05:04.117435,98293.1415,97893.08408957194,42.56778219987877,-1019.8374617141963,-827.367575138865,103621.73045107664,92964.55254892336,10657.177902153286
2025-02-18,95781.8,96730.0,93333.0,95607.4,8867.39878431,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,752996,4.63306895,429401,2025-06-29 17:05:04.117435,97886.149,97675.3998905651,42.12360173482562,-1070.1928500462382,-875.9326301203397,102705.32633688241,93066.9716631176,9638.354673764814
2025-02-19,95612.97,96880.0,95000.01,96632.03,6945.44897339,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,680832,5.22946452,448514,2025-06-29 17:05:04.117435,97480.61850000001,97576.0313295589,45.70802541589739,-1015.7122813599708,-903.888560368266,101151.98328509236,93809.25371490767,7342.729570184689
2025-02-20,96632.03,98768.54,96419.07,98347.2,10582.84622768,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,692965,5.29833123,482796,2025-06-29 17:05:04.117435,97277.4155,97649.475964839,51.16072801215616,-824.6303283281886,-888.0369139602506,100210.28118517963,94344.54981482038,5865.731370359252
2025-02-21,98347.2,99517.52,94721.92,96157.03,19298.23921958,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,718521,5.74780813,454467,2025-06-29 17:05:04.117435,97054.0745,97507.33825390195,44.95227765637208,-840.2391648038174,-878.4773641289639,99586.56423923769,94521.58476076231,5064.979478475376
2025-02-22,96157.03,96982.52,95767.95,96582.12,7324.02366243,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,629577,6.31048493,558602,2025-06-29 17:05:04.117435,96999.35449999999,97419.2222297208,46.31402056906393,-808.982621702904,-864.578415643752,99522.96058963922,94475.74841036076,5047.21217927846
2025-02-23,96578.49,96679.93,95243.91,96265.98,3787.84705335,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,515136,12.02795183,574133,2025-06-29 17:05:04.117435,96739.64349999999,97309.38963641407,45.41425126786954,-800.4938472312206,-851.7615019612458,98231.79885319089,95247.48814680909,2984.3107063818024
2025-02-24,96266.23,96515.41,91300.0,91510.82,12644.0435007,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,713984,13.48343678,511496,2025-06-29 17:05:04.117435,96425.432,96757.14490913654,34.543579272695695,-1164.0496638447803,-914.2191343379527,99085.68661072983,93765.17738927017,5320.509221459652
2025-02-25,91509.88,92549.99,85836.18,88583.74,31587.91715546,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,837361,11.43713848,493632,2025-06-29 17:05:04.117435,96022.7025,95978.72539398068,29.81290852879893,-1669.1205781278259,-1065.1994230959274,100349.08112029207,91696.32387970792,8652.75724058415
2025-02-26,88583.17,89305.68,82111.12,84111.78,21568.55463119,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,827083,10.84354772,398655,2025-06-29 17:05:04.117435,95400.06049999999,94848.54011836348,24.330674853929594,-2402.547641134457,-1332.6690667036335,102144.10229778747,88656.01870221252,13488.08359557495
2025-02-27,84111.77,86993.87,82554.11,84625.19,16836.55524727,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,890859,8.39586217,326363,2025-06-29 17:05:04.117435,94804.46599999999,93874.88772613839,26.01280977381417,-2908.834740172315,-1647.9022013973697,102991.29522298135,86617.63677701862,16373.658445962734
2025-02-28,84627.5,85116.19,78167.81,84297.73,30755.74245077,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,915297,6.78413458,388679,2025-06-29 17:05:04.117435,94195.54,92962.77746650616,25.621585685326437,-3298.471473148733,-1978.0160557476424,103526.15290369319,84864.9270963068,18661.225807386392
2025-03-01,84297.74,86534.96,83772.54,86018.76,6852.5441262,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,796043,5.39872381,283151,2025-06-29 17:05:04.117435,93672.687,92301.44246969605,31.456314070351624,-3428.862856840802,-2268.1854159662744,103587.26449872027,83758.10950127975,19829.15499744052
2025-03-02,86018.82,95128.88,85003.35,94265.48,16751.22972996,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,691454,5.68852873,271285,2025-06-29 17:05:04.117435,93513.74049999999,92488.49366305833,51.207859800619026,-2834.0879824475123,-2381.365929262522,103282.20470114773,83745.27629885224,19536.92840229548
2025-03-03,94265.47,94415.61,85007.01,86161.1,22691.67068614,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,804674,5.96592865,372983,2025-06-29 17:05:04.117435,93033.09150000001,91885.88474276706,39.240646795237815,-2982.302220658501,-2501.5531875417178,103245.30166909157,82820.88133090845,20424.420338183118
2025-03-04,86161.09,88977.27,81444.0,87249.96,23130.37098654,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,752956,5.26754788,302840,2025-06-29 17:05:04.117435,92502.463,91444.36810059876,41.227950149324535,-2977.577510189527,-2596.75805207128,102758.54396993438,82246.38203006562,20512.16193986876
2025-03-05,87247.93,91000.0,86329.22,90603.73,14900.93396554,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,735786,4.7877807,306253,2025-06-29 17:05:04.117435,92201.385,91364.30732911316,46.98016752442164,-2672.4060987373086,-2611.8876614044857,102308.12047295,82094.64952704999,20213.470945900015
2025-03-06,90607.73,92817.29,87790.5,89921.85,13302.87500105,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,825264,5.18656761,372699,2025-06-29 17:05:04.117435,91822.026,91226.9304406262,45.994501631174806,-2457.25190345438,-2580.960509814465,101669.63920273609,81974.41279726391,19695.226405472175
2025-03-07,89915.02,91280.0,84608.27,86756.98,27137.2022302,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,863520,5.70866279,313867,2025-06-29 17:05:04.117435,91280.028,90801.22087485227,41.62891267605532,-2513.1491931506025,-2567.3982464816922,100988.86162292455,81571.19437707546,19417.667245849094
2025-03-08,86753.3,86863.38,85200.0,86206.69,3023.2478665,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,673352,4.33431507,291511,2025-06-29 17:05:04.117435,90784.3685,90363.64650581872,40.90196767534611,-2572.201266922275,-2568.358850569809,100466.39593096389,81102.3410690361,19364.054861927783
2025-03-09,86206.64,86480.0,80000.0,80699.17,7565.44749561,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,664954,4.36458492,302935,2025-06-29 17:05:04.117435,90030.237,89443.22017193121,34.42301838244563,-3028.500626522058,-2660.387205760259,100365.33154887619,79695.1424511238,20670.189097752387
2025-03-10,80708.21,84033.66,77389.0,78544.71,21375.10120997,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,800739,5.30315769,441520,2025-06-29 17:05:04.117435,89177.10250000001,88405.26682222348,32.26963448197465,-3523.353052117076,-2832.9803750316223,100315.56478622612,78038.64021377389,22276.924572452233
2025-03-11,78548.18,83600.0,76555.0,82914.51,17096.37980265,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,782819,6.09165522,379790,2025-06-29 17:05:04.117435,88491.2265,87882.33760105933,40.41181091001149,-3522.317738242884,-2970.8478476738746,99395.92561140779,77586.52738859222,21809.398222815566
2025-03-12,82911.81,84442.69,80572.21,83659.43,12612.03125479,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,745460,5.18131301,432621,2025-06-29 17:05:04.117435,87756.838,87480.15592476797,41.698488280260804,-3421.942404144953,-3061.0667589680907,97856.16300672946,77657.51299327055,20198.650013458915
2025-03-13,83659.45,84310.8,79890.0,81073.43,10504.15100874,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,764889,5.53267484,529277,2025-06-29 17:05:04.117435,87002.658,86869.99155098054,38.583777079648506,-3510.5948642774165,-3150.972380029956,96725.93723457262,77279.37876542738,19446.55846914524
2025-03-14,81071.5,85318.61,80771.17,83980.49,10857.45703924,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,779781,5.4727813,441947,2025-06-29 17:05:04.117435,86372.5765,86594.80092707764,43.67700781510783,-3308.142918634432,-3182.4064877508517,95114.86623033142,77630.28676966857,17484.579460662848
2025-03-15,83989.86,84690.43,83612.24,84351.46,2331.92028578,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,663845,4.98328639,472408,2025-06-29 17:05:04.117435,85776.8505,86381.1494102131,44.31167187409464,-3082.2340390721656,-3162.371998015115,93276.7950117485,78276.9059882515,14999.889023497002
2025-03-16,84351.45,85092.35,81969.44,82562.57,4059.89765099,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,682615,4.1094162,468961,2025-06-29 17:05:04.117435,85329.438,86017.47518066899,41.86200120832749,-3012.818204212017,-3132.4612392544955,92466.60091532087,78192.27508467912,14274.325830641756
2025-03-17,82562.5,84758.46,82416.98,84011.4,7785.97733364,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,777796,4.6979143,382454,2025-06-29 17:05:04.117435,85100.82100000001,85826.42040155765,44.536340843303066,-2808.5222856838373,-3067.673448540364,92097.91897569849,78103.72302430154,13994.195951396949
2025-03-18,84011.39,84029.67,81125.0,82698.76,7316.63296603,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,728748,4.41816966,367012,2025-06-29 17:05:04.117435,85030.17,85528.54798236169,42.62333288878439,-2721.167451672489,-2998.372249166789,92094.00414414068,77966.33585585932,14127.668288281362
2025-03-19,82699.53,87045.45,82535.53,86877.96,13053.65803714,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,757656,5.36175403,438484,2025-06-29 17:05:04.117435,85142.80850000001,85657.06341261296,49.98882112302659,-2288.3331235818623,-2856.364424049804,92248.9373270013,78036.67967299873,14212.257654002577
2025-03-20,86877.97,87492.87,83596.75,84183.42,9880.31696275,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,813034,5.56172012,341253,2025-06-29 17:05:04.117435,85137.09300000001,85516.71642093554,45.89777809093702,-2138.089098740689,-2712.709358987981,92246.11473036007,78028.07126963994,14218.043460720131
2025-03-21,84183.41,84809.72,83100.0,84061.96,6257.63558757,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,769088,4.94804017,318682,2025-06-29 17:05:04.117435,85039.253,85378.16819037026,45.716157869172434,-2005.6999727398797,-2571.307481738361,92150.90640508743,77927.59959491256,14223.306810174865
2025-03-22,84061.96,84517.75,83659.69,83852.03,2108.51345069,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,644074,9.82052173,412886,2025-06-29 17:05:04.117435,84518.58050000001,85232.82169604929,45.38190039247989,-1895.8658714829508,-2436.219159687279,90241.2076505583,78795.95334944173,11445.254301116569
2025-03-23,83852.06,86128.99,83804.67,86092.94,3467.46945277,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,610837,5.90796058,542672,2025-06-29 17:05:04.117435,84515.1725,85314.73772499697,49.61669769859209,-1609.4461525895458,-2270.8645582677327,90233.96280494412,78796.38219505588,11437.580609888246
2025-03-24,86092.95,88804.64,85533.06,87523.62,13107.50391644,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,809888,6.22306624,481825,2025-06-29 17:05:04.117435,84528.8555,85525.10746547345,52.16663639144329,-1252.573653142128,-2067.206377242612,90274.99789224776,78782.71310775225,11492.28478449551
2025-03-25,87518.09,88584.34,86321.97,87427.88,10153.98312373,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,725387,13.34504035,499703,2025-06-29 17:05:04.117435,84370.063,85706.32389733313,51.97705731708921,-966.33572732842,-1847.0322472597736,89587.08712606381,79153.03887393618,10434.048252127628
2025-03-26,87432.82,88304.1,85850.0,86926.01,6885.71986041,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,759292,9.48009417,518025,2025-06-29 17:05:04.117435,84220.271,85822.4844785395,50.93216344192807,-771.0980848552426,-1631.8454147788675,88939.34881177254,79501.19318822745,9438.155623545084
2025-03-27,87429.61,87474.54,87108.87,87217.48,261.49922823,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,778898,5.19765756,435123,2025-06-29 17:05:04.117435,84243.296,85955.34119486906,51.541445319161326,-586.095509300998,-1422.6954336832937,89015.84758577295,79470.74441422705,9545.103171545896
2025-03-28,87214.07,87498.15,83533.4,84381.8,10031.80008987,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,830965,6.19616007,395973,2025-06-29 17:05:04.117435,84152.0515,85805.48012869105,45.607957969539456,-660.6794115385419,-1270.2922292543435,88839.99346588427,79464.10953411573,9375.883931768534
2025-03-29,84381.81,84584.13,81608.99,82616.83,3194.24303663,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,665765,4.10333659,292760,2025-06-29 17:05:04.117435,84247.9345,85501.79916405381,42.34075009842318,-852.3803103111131,-1186.7098454656975,88723.08014645072,79772.78885354928,8950.291292901442
2025-03-30,82624.06,83508.98,81538.88,82379.98,2472.72302228,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,611195,3.18640344,303321,2025-06-29 17:05:04.117435,84439.698,85204.48305319154,41.90689731171614,-1011.753603533929,-1151.718597079344,88191.00876565937,80688.38723434064,7502.621531318728
2025-03-31,82379.98,83920.8,81265.16,82534.32,6887.94694226,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,770064,4.92728411,319360,2025-06-29 17:05:04.117435,84420.6885,84950.18181003044,42.32164739474046,-1112.77674091894,-1143.9302258472633,88206.41701558308,80634.95998441693,7571.457031166152
2025-04-01,82534.31,85566.53,82403.32,85170.37,9130.97692565,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,807365,4.29156676,352343,2025-06-29 17:05:04.117435,84496.2355,84971.15211383706,49.01664126047279,-968.961515326926,-1108.9364837431958,88278.4851700227,80713.98582997729,7564.499340045411
2025-04-02,85166.92,88530.0,82283.01,82490.08,16748.28262337,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,769838,4.52284032,404621,2025-06-29 17:05:04.117435,84567.068,84734.85953156686,43.48911593803412,-1059.0557800018287,-1098.9603429949225,88137.38396277302,80996.75203722698,7140.63192554604
2025-04-03,82490.1,83953.45,81177.7,83174.33,11800.91106566,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,792583,5.67861357,395213,2025-06-29 17:05:04.117435,84526.76000000001,84586.23767141764,45.18844322985274,-1062.9893972826976,-1091.7661538524776,88140.59262090096,80912.92737909906,7227.6652418019075
2025-04-04,83178.68,84720.67,81643.54,83860.16,14593.03092888,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,820433,5.56761572,422793,2025-06-29 17:05:04.117435,84502.195,84517.0874169969,46.91162356708554,-999.2473664083664,-1073.2623963636554,88127.1222474062,80877.26775259382,7249.8544948123745
2025-04-05,83859.78,84238.35,82346.61,83498.25,2836.42920662,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,736838,4.46771255,294122,2025-06-29 17:05:04.117435,84548.979,84420.05528204482,46.08821148239339,-966.7899078440532,-1051.967898659735,88095.8783026084,81002.07969739161,7093.7986052167835
2025-04-06,83505.88,83773.58,77058.99,78370.75,11014.8594773,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,645459,4.14241203,272974,2025-06-29 17:05:04.117435,84266.94649999999,83843.93096946912,36.352621475213304,-1339.3740652897395,-1109.449131985736,88721.0041801001,79812.88881989988,8908.11536020023
2025-04-07,78370.15,81223.67,74420.69,79140.01,26706.52930797,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,791618,7.47149574,315963,2025-06-29 17:05:04.117435,84089.00899999999,83395.93849618634,38.453158572891404,-1554.655737758134,-1198.4904531402155,89036.45648302432,79141.56151697566,9894.894966048654
2025-04-08,79140.02,80849.98,76167.35,76251.64,14917.02351692,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,736263,7.04955975,360926,2025-06-29 17:05:04.117435,83557.693,82715.52911559716,33.92580553251341,-1936.0181223102118,-1345.995986974215,89395.26705625074,77720.11894374926,11675.148112501483
2025-04-09,76258.8,83583.35,74553.01,82594.75,23584.94464084,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,743091,5.68968651,320082,2025-06-29 17:05:04.117435,83478.2595,82704.02634268315,48.31693044849299,-1706.7403538275248,-1418.144860344877,89322.84478272681,77633.67421727319,11689.17056545362
2025-04-10,82593.15,82730.93,78387.24,79552.34,11876.12778689,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,745006,5.14311407,315731,2025-06-29 17:05:04.117435,83252.7785,82403.86573861809,43.430842294070665,-1750.3561152291077,-1484.5871113217233,89333.09411113228,77172.46288886773,12160.63122226455
2025-04-11,79552.34,84299.0,78919.94,83380.47,9964.68703141,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,762968,7.66442398,412324,2025-06-29 17:05:04.117435,83229.2005,82496.87566827351,50.24831457988356,-1459.2030380909855,-1479.5102966755758,89303.69264292247,77154.70835707754,12148.984285844926
2025-04-12,83379.64,85909.97,82765.26,85271.01,3972.49282052,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,651244,5.50157395,413756,2025-06-29 17:05:04.117435,83188.104,82761.07893796175,53.245093713154425,-1063.6502507253172,-1396.3382874855242,89195.2909895371,77180.91701046292,12014.373979074182
2025-04-13,85271.02,86092.99,83010.0,83733.07,3904.15929557,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,599557,4.14972777,448011,2025-06-29 17:05:04.117435,82998.5765,82853.64951529872,50.576199644868744,-864.3075227240042,-1289.9321345332203,88676.8394936644,77320.31350633559,11356.525987328816
2025-04-14,83733.07,85818.06,83655.27,84590.36,7247.02343319,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,731158,6.42356669,448201,2025-06-29 17:05:04.117435,82856.7005,83019.05051384169,52.01992864063134,-629.8898580765381,-1157.923679241884,88218.15221300337,77495.24878699664,10722.903426006727
2025-04-15,84590.36,86491.4,83592.77,83629.78,6460.94144192,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,764894,5.74167627,435581,2025-06-29 17:05:04.117435,82691.889,83077.21522680914,50.24873855903351,-515.6785269929096,-1029.474648792089,87736.11218796895,77647.66581203105,10088.4463759379
2025-04-16,83622.52,85526.4,83088.02,84028.72,8243.05901273,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,715957,5.83564021,512698,2025-06-29 17:05:04.117435,82532.451,83167.83472901779,50.99500598701926,-388.49576301577326,-901.2788716368259,87180.43274601876,77884.46925398124,9295.963492037525
2025-04-17,84028.71,85494.94,83711.69,84961.97,5862.46405539,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,734302,6.04852215,555992,2025-06-29 17:05:04.117435,82561.4595,83338.70475482562,52.779424673757234,-209.97655177424895,-763.0184076643105,87262.18949740962,77860.72950259037,9401.459994819248
2025-04-18,84961.97,85150.94,84287.06,84466.47,1884.03911217,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,669757,5.31676956,512005,2025-06-29 17:05:04.117435,82653.9415,83446.11096865176,51.70295419502982,-107.24524323147489,-631.8637747777434,87427.6036843003,77880.2793156997,9547.324368600588
2025-04-19,84466.47,85625.0,84353.45,85074.99,1683.18995187,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,618431,6.34043577,548341,2025-06-29 17:05:04.117435,82788.69200000001,83601.24230497064,52.97152368375951,23.007323213518248,-500.8895551794911,87674.64165671893,77902.74234328109,9771.89931343784
2025-04-20,85074.59,85319.21,83972.82,85177.34,1812.14325365,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,563502,5.55323301,468036,2025-06-29 17:05:04.117435,82920.843,83751.34684735439,53.1942086819076,132.95953540586925,-374.11973706241906,87913.921742769,77927.76425723099,9986.157485538017
2025-04-21,85177.33,88575.62,85135.98,87522.07,12581.69779747,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,680575,6.41246794,437926,2025-06-29 17:05:04.117435,83038.428,84110.46333808254,58.09014627938698,404.6332112214586,-218.36914740564353,88339.15568956788,77737.70031043212,10601.455379135761
2025-04-22,87513.53,93952.62,87077.17,93489.1,19460.09432868,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,792265,6.39689005,514191,2025-06-29 17:05:04.117435,83588.379,85003.66682969373,67.42772772276892,1088.874145706941,43.07951121687335,90564.84670033687,76611.91129966313,13952.935400673741
2025-04-23,93486.57,94686.0,91902.19,93740.92,12538.03891773,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,716670,11.38810925,425004,2025-06-29 17:05:04.117435,84116.7085,85835.7861792467,67.7542459847376,1632.6397308940504,360.9915551523088,92371.10755553508,75862.3094444649,16508.79811107018
2025-04-24,93740.93,94061.02,91685.18,94021.96,9318.65682559,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,771761,8.78504718,460328,2025-06-29 17:05:04.117435,84624.7985,86615.42178122321,68.1381241070513,2062.480463095999,701.2893367410469,93936.73277837088,75312.86422162913,18623.86855674174
2025-04-25,94021.97,95976.34,92880.01,94708.79,14147.35380158,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,818112,6.04167583,385154,2025-06-29 17:05:04.117435,85185.3255,87386.21875444005,69.10608881213643,2430.5360742160847,1047.1386842360546,95458.53885043843,74912.11214956158,20546.42670087685
2025-04-26,94707.79,95273.52,93903.01,94666.64,2253.98942317,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,636351,4.46749753,330013,2025-06-29 17:05:04.117435,86000.12,88079.59220639814,68.9676153991785,2687.8379225384706,1375.278531896538,96563.01398390645,75437.22601609354,21125.78796781291
2025-04-27,94666.64,95351.11,93654.77,93780.57,2304.93789541,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,614897,5.15850616,432684,2025-06-29 17:05:04.117435,86732.148,88622.54247245546,65.97477777024486,2788.1134114230954,1657.8455078018496,97321.11055268622,76143.18544731378,21177.925105372444
2025-04-28,93780.56,95652.66,92829.44,95042.57,7347.77103346,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,801464,6.65662833,421997,2025-06-29 17:05:04.117435,87671.69450000001,89233.97366555495,68.09816689903089,2935.575821102815,1913.3915704620429,97693.64793311604,77649.74106688399,20043.90686623205
2025-04-29,95042.56,95499.0,93761.26,94271.09,5979.42521239,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,738376,6.24269494,466125,2025-06-29 17:05:04.117435,88255.5115,89713.69903074019,65.41079336308556,2956.1126284461498,2121.9357820588643,98386.2327260262,78124.79027397379,20261.442452052404
2025-04-30,94271.08,95263.74,92911.88,94182.54,6511.24661593,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,797218,6.58453638,344716,2025-06-29 17:05:04.117435,88987.0215,90139.30293257446,65.0932688394991,2931.4510088040697,2283.8388274079057,98597.84766507748,79376.19533492252,19221.65233015496
2025-05-01,94182.55,97546.99,94136.79,96524.98,8333.27177503,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,783416,5.44203945,330132,2025-06-29 17:05:04.117435,89644.247,90747.46265328165,69.33407583088587,3065.58368847135,2440.1877996205944,99427.78817224692,79860.70582775309,19567.08234449383
2025-05-02,96524.98,97948.56,96369.69,96929.81,5709.61012071,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,931165,5.59466532,380180,2025-06-29 17:05:04.117435,90227.187,91336.2576386834,70.01214442971826,3168.0320991682675,2585.756659530129,100284.48519426722,80169.88880573279,20114.59638853444
2025-05-03,96929.81,96974.78,95765.13,95861.33,2077.55675998,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,686500,3.90478799,389316,2025-06-29 17:05:04.117435,90833.6,91767.21691118974,65.87216749453714,3126.9601463049476,2693.997356885093,100712.48163756842,80954.7183624316,19757.763275136822
2025-05-04,95865.47,96312.51,94151.67,94272.55,2834.39686495,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,613491,3.3828386,345861,2025-06-29 17:05:04.117435,91317.70950000001,92005.82006250501,60.17423656083702,2932.40610749404,2741.6791070068825,100868.86234445315,81766.55665554687,19102.305688906286
